"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"1500000US060133720006","Block Group 6, Census Tract 3720, Contra Costa County, California","1618","479","554","347","118","87","24","37","0","12","412","335","0","12","0","12","0","12","0","12","0","12","1064","477","141","144","0","12","0","12","0","12","0","12","923","460","0","12","0","12","0","12"
"1500000US060133720007","Block Group 7, Census Tract 3720, Contra Costa County, California","1466","580","317","274","47","62","44","76","0","12","205","246","0","12","0","12","21","36","0","12","21","36","1149","561","628","515","19","32","0","12","0","12","0","12","500","412","2","23","0","12","2","23"
"1500000US060133730001","Block Group 1, Census Tract 3730, Contra Costa County, California","2345","645","768","446","60","50","279","240","41","49","378","420","0","12","0","12","10","12","0","12","10","12","1577","610","436","354","29","48","0","12","36","55","0","12","1076","489","0","12","0","12","0","12"
"1500000US060133730002","Block Group 2, Census Tract 3730, Contra Costa County, California","818","364","151","172","11","18","114","163","0","12","26","42","0","12","0","12","0","12","0","12","0","12","667","340","280","254","0","12","0","12","0","12","0","12","387","265","0","12","0","12","0","12"
"1500000US060133730003","Block Group 3, Census Tract 3730, Contra Costa County, California","1305","409","121","91","66","59","55","57","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1184","420","567","324","0","12","0","12","0","12","0","12","564","311","53","76","53","76","0","12"
"1500000US060133740001","Block Group 1, Census Tract 3740, Contra Costa County, California","969","222","713","197","330","137","112","133","0","12","214","144","0","12","0","12","57","62","0","12","57","62","256","172","177","141","8","12","0","12","0","12","0","12","71","104","0","12","0","12","0","12"
"1500000US060133740002","Block Group 2, Census Tract 3740, Contra Costa County, California","1371","404","794","268","196","86","437","249","0","12","158","123","0","12","0","12","3","8","0","12","3","8","577","282","177","158","0","12","0","12","0","12","0","12","337","250","63","58","23","36","40","46"
"1500000US060133740003","Block Group 3, Census Tract 3740, Contra Costa County, California","856","227","487","164","92","66","294","153","0","12","8","14","0","12","23","36","70","68","0","12","70","68","369","209","116","123","0","12","0","12","9","14","0","12","244","221","0","12","0","12","0","12"
"1500000US060133740004","Block Group 4, Census Tract 3740, Contra Costa County, California","1556","351","332","126","227","94","32","35","0","12","59","84","0","12","6","10","8","14","0","12","8","14","1224","357","692","371","11","18","0","12","0","12","0","12","507","345","14","15","6","10","8","12"
"1500000US060133750001","Block Group 1, Census Tract 3750, Contra Costa County, California","2084","468","528","234","109","60","180","164","0","12","101","87","0","12","46","67","92","90","0","12","92","90","1556","467","500","256","69","102","0","12","37","68","0","12","882","425","68","63","33","39","35","42"
"1500000US060133750002","Block Group 2, Census Tract 3750, Contra Costa County, California","1821","471","399","236","178","140","212","204","0","12","0","12","0","12","0","12","9","15","0","12","9","15","1422","473","743","359","0","12","18","28","0","12","0","12","595","349","66","65","50","61","16","27"
"1500000US060133750003","Block Group 3, Census Tract 3750, Contra Costa County, California","992","319","466","240","81","56","218","173","0","12","167","157","0","12","0","12","0","12","0","12","0","12","526","284","286","225","0","12","0","12","17","30","0","12","132","173","91","106","0","12","91","106"
"1500000US060133760001","Block Group 1, Census Tract 3760, Contra Costa County, California","1288","512","209","123","14","21","142","76","0","12","53","84","0","12","0","12","0","12","0","12","0","12","1079","532","231","175","0","12","0","12","0","12","0","12","779","509","69","103","69","103","0","12"
"1500000US060133760002","Block Group 2, Census Tract 3760, Contra Costa County, California","2814","486","340","205","33","33","276","191","0","12","9","15","0","12","0","12","22","29","0","12","22","29","2474","458","544","329","0","12","0","12","0","12","0","12","1867","555","63","82","0","12","63","82"
"1500000US060133760003","Block Group 3, Census Tract 3760, Contra Costa County, California","1364","449","984","415","65","71","249","139","0","12","657","385","0","12","0","12","13","27","0","12","13","27","380","243","122","131","0","12","0","12","0","12","0","12","258","240","0","12","0","12","0","12"
"1500000US060133760004","Block Group 4, Census Tract 3760, Contra Costa County, California","779","313","131","96","0","12","110","92","0","12","0","12","0","12","0","12","21","33","0","12","21","33","648","304","224","154","35","54","0","12","0","12","0","12","362","289","27","44","0","12","27","44"
"1500000US060133770001","Block Group 1, Census Tract 3770, Contra Costa County, California","1063","548","675","392","30","47","342","251","0","12","203","154","0","12","17","26","83","107","0","12","83","107","388","315","158","213","0","12","0","12","0","12","0","12","230","247","0","12","0","12","0","12"
"1500000US060133770002","Block Group 2, Census Tract 3770, Contra Costa County, California","1037","413","573","336","140","133","376","338","0","12","57","92","0","12","0","12","0","12","0","12","0","12","464","342","222","243","0","12","0","12","0","12","0","12","242","235","0","12","0","12","0","12"
"1500000US060133770003","Block Group 3, Census Tract 3770, Contra Costa County, California","997","454","458","266","23","35","261","237","0","12","174","149","0","12","0","12","0","12","0","12","0","12","539","375","216","251","0","12","0","12","0","12","0","12","323","334","0","12","0","12","0","12"
"1500000US060133770004","Block Group 4, Census Tract 3770, Contra Costa County, California","2705","1150","1365","967","149","110","253","153","82","114","868","945","0","12","0","12","13","21","0","12","13","21","1340","696","991","585","0","12","5","12","0","12","5","11","323","314","16","76","16","76","0","12"
"1500000US060133770005","Block Group 5, Census Tract 3770, Contra Costa County, California","1521","493","632","292","309","118","274","258","0","12","15","24","0","12","0","12","34","56","0","12","34","56","889","541","534","427","0","12","0","12","0","12","0","12","339","330","16","27","16","27","0","12"
"1500000US060133780001","Block Group 1, Census Tract 3780, Contra Costa County, California","1700","277","1228","196","1080","185","30","26","0","12","62","44","0","12","0","12","56","36","0","12","56","36","472","232","284","219","22","22","0","12","0","12","0","12","144","119","22","19","13","21","9","15"
"1500000US060133780002","Block Group 2, Census Tract 3780, Contra Costa County, California","1627","173","1485","164","1184","157","101","61","0","12","130","83","0","12","0","12","70","50","0","12","70","50","142","95","83","74","0","12","0","12","0","12","0","12","9","14","50","61","50","61","0","12"
"1500000US060133790001","Block Group 1, Census Tract 3790, Contra Costa County, California","1574","486","488","239","24","39","250","130","0","12","55","68","0","12","0","12","159","171","0","12","159","171","1086","446","402","280","0","12","0","12","0","12","0","12","474","327","210","264","157","250","53","80"
"1500000US060133790002","Block Group 2, Census Tract 3790, Contra Costa County, California","1426","421","654","279","93","90","424","265","0","12","12","19","0","12","0","12","125","204","0","12","125","204","772","392","364","282","0","12","0","12","0","12","0","12","387","297","21","33","21","33","0","12"
"1500000US060133790003","Block Group 3, Census Tract 3790, Contra Costa County, California","1112","362","471","211","25","37","398","181","0","12","0","12","0","12","0","12","48","48","0","12","48","48","641","337","159","166","0","12","0","12","0","12","0","12","482","312","0","12","0","12","0","12"
"1500000US060133790004","Block Group 4, Census Tract 3790, Contra Costa County, California","2891","632","913","342","85","64","613","263","7","11","34","53","0","12","145","232","29","36","0","12","29","36","1978","637","696","390","0","12","0","12","0","12","0","12","1282","617","0","12","0","12","0","12"
"1500000US060133800001","Block Group 1, Census Tract 3800, Contra Costa County, California","3510","491","3041","397","1351","231","622","284","27","37","884","238","0","12","0","12","157","126","0","12","157","126","469","234","358","237","0","12","0","12","0","12","0","12","71","66","40","49","16","27","24","40"
"1500000US060133800002","Block Group 2, Census Tract 3800, Contra Costa County, California","1174","515","590","334","0","12","365","294","0","12","91","127","0","12","134","190","0","12","0","12","0","12","584","473","52","105","0","12","0","12","0","12","0","12","416","433","116","160","0","12","116","160"
"1500000US060133800003","Block Group 3, Census Tract 3800, Contra Costa County, California","1247","534","932","436","277","208","412","227","0","12","104","110","58","85","0","12","81","107","0","12","81","107","315","242","168","174","9","20","0","12","0","12","0","12","138","171","0","12","0","12","0","12"
"1500000US060133810001","Block Group 1, Census Tract 3810, Contra Costa County, California","1423","398","756","249","77","87","557","208","0","12","28","34","9","17","0","12","85","84","0","12","85","84","667","386","229","291","0","12","0","12","0","12","0","12","339","245","99","153","99","153","0","12"
"1500000US060133810002","Block Group 2, Census Tract 3810, Contra Costa County, California","1233","467","620","243","76","56","445","163","0","12","22","34","0","12","0","12","77","88","0","12","77","88","613","381","383","326","20","47","0","12","0","12","0","12","210","254","0","12","0","12","0","12"
"1500000US060133810003","Block Group 3, Census Tract 3810, Contra Costa County, California","2532","594","918","280","136","114","655","253","0","12","34","44","0","12","8","13","85","82","36","58","49","56","1614","569","602","468","77","122","0","12","0","12","0","12","935","518","0","12","0","12","0","12"
"1500000US060133810004","Block Group 4, Census Tract 3810, Contra Costa County, California","902","281","452","227","8","11","138","102","83","100","190","186","0","12","0","12","33","53","0","12","33","53","450","213","199","178","0","12","0","12","0","12","0","12","251","173","0","12","0","12","0","12"
"1500000US060133810005","Block Group 5, Census Tract 3810, Contra Costa County, California","431","204","250","156","95","75","77","56","0","12","78","89","0","12","0","12","0","12","0","12","0","12","181","144","125","135","0","12","0","12","0","12","0","12","49","55","7","14","7","14","0","12"
"1500000US060133820001","Block Group 1, Census Tract 3820, Contra Costa County, California","1069","410","863","338","123","116","572","285","11","18","157","152","0","12","0","12","0","12","0","12","0","12","206","228","10","15","0","12","0","12","0","12","0","12","196","227","0","12","0","12","0","12"
"1500000US060133820002","Block Group 2, Census Tract 3820, Contra Costa County, California","3061","974","2242","940","330","263","1646","889","0","12","227","149","0","12","0","12","39","69","0","12","39","69","819","529","331","415","0","12","0","12","0","12","0","12","488","503","0","12","0","12","0","12"
"1500000US060133820003","Block Group 3, Census Tract 3820, Contra Costa County, California","2987","601","2046","522","218","174","1370","478","0","12","154","125","84","151","0","12","220","261","0","12","220","261","941","392","175","249","83","76","0","12","0","12","0","12","683","432","0","12","0","12","0","12"
"1500000US060133820004","Block Group 4, Census Tract 3820, Contra Costa County, California","1042","455","838","443","212","131","420","394","0","12","145","88","0","12","0","12","61","93","0","12","61","93","204","156","69","82","0","12","0","12","0","12","0","12","116","143","19","27","16","27","3","7"
"1500000US060133830001","Block Group 1, Census Tract 3830, Contra Costa County, California","1667","394","1556","399","768","321","132","93","0","12","555","218","0","12","46","72","55","46","0","12","55","46","111","100","0","12","0","12","0","12","7","12","0","12","45","61","59","77","0","12","59","77"
"1500000US060133830002","Block Group 2, Census Tract 3830, Contra Costa County, California","1543","379","957","229","581","166","23","35","0","12","333","206","0","12","20","31","0","12","0","12","0","12","586","383","149","121","0","12","0","12","0","12","0","12","185","274","252","232","151","208","101","149"
"1500000US060133830003","Block Group 3, Census Tract 3830, Contra Costa County, California","1667","307","1484","289","988","216","130","119","0","12","315","177","0","12","0","12","51","66","0","12","51","66","183","168","14","20","0","12","0","12","0","12","0","12","159","165","10","16","10","16","0","12"
"1500000US060133840001","Block Group 1, Census Tract 3840, Contra Costa County, California","874","184","795","173","666","154","105","77","0","12","15","16","0","12","0","12","9","14","0","12","9","14","79","73","70","70","9","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060133840002","Block Group 2, Census Tract 3840, Contra Costa County, California","977","201","847","184","476","144","71","82","0","12","249","126","0","12","0","12","51","56","0","12","51","56","130","94","76","66","0","12","0","12","0","12","0","12","18","27","36","52","36","52","0","12"
"1500000US060133840003","Block Group 3, Census Tract 3840, Contra Costa County, California","1161","186","1091","182","664","144","30","41","10","16","210","90","7","11","0","12","170","110","0","12","170","110","70","49","22","26","0","12","0","12","0","12","0","12","38","44","10","16","0","12","10","16"
"1500000US060133840004","Block Group 4, Census Tract 3840, Contra Costa County, California","901","188","808","183","553","158","41","50","0","12","182","114","0","12","0","12","32","31","8","12","24","28","93","54","45","36","0","12","0","12","0","12","0","12","18","20","30","42","0","12","30","42"
"1500000US060133851001","Block Group 1, Census Tract 3851, Contra Costa County, California","2028","206","1876","238","1254","188","127","88","0","12","356","135","0","12","0","12","139","100","0","12","139","100","152","103","96","85","0","12","12","18","0","12","0","12","24","36","20","29","1","4","19","29"
"1500000US060133851002","Block Group 2, Census Tract 3851, Contra Costa County, California","912","161","829","156","424","97","3","18","0","12","351","127","0","12","0","12","51","52","0","12","51","52","83","70","22","23","0","12","11","17","0","12","0","12","20","31","30","34","10","17","20","30"
